Id,ChannelType,Address,Attributes.PreferredChannel,User.UserId,User.UserAttributes.FirstName
myendpointid30185,EMAIL,example30185@example.com,Yes,30185,Jane
myendpointid30186,EMAIL,example30186@example.com,Yes,30186,Joe
myendpointid30187,EMAIL,example30187@example.com,Yes,30187,Jane
myendpointid30188,EMAIL,example30188@example.com,Yes,30188,Joe
myendpointid30189,EMAIL,example30189@example.com,Yes,30189,Jane
myendpointid30190,EMAIL,example30190@example.com,Yes,30190,Joe
myendpointid30191,EMAIL,example30191@example.com,Yes,30191,Jane
myendpointid30192,EMAIL,example30192@example.com,Yes,30192,Joe
myendpointid30193,EMAIL,example30193@example.com,Yes,30193,Jane
myendpointid30194,EMAIL,example30194@example.com,Yes,30194,Joe
myendpointid30195,EMAIL,example30195@example.com,Yes,30195,Jane
myendpointid30196,EMAIL,example30196@example.com,Yes,30196,Joe
myendpointid30197,EMAIL,example30197@example.com,Yes,30197,Jane
myendpointid30198,EMAIL,example30198@example.com,Yes,30198,Joe
myendpointid30199,EMAIL,example30199@example.com,Yes,30199,Jane
myendpointid30200,EMAIL,example30200@example.com,Yes,30200,Joe
myendpointid30201,EMAIL,example30201@example.com,Yes,30201,Jane
myendpointid30202,EMAIL,example30202@example.com,Yes,30202,Joe
myendpointid30203,EMAIL,example30203@example.com,Yes,30203,Jane
myendpointid30204,EMAIL,example30204@example.com,Yes,30204,Joe
myendpointid30205,EMAIL,example30205@example.com,Yes,30205,Jane
myendpointid30206,EMAIL,example30206@example.com,Yes,30206,Joe
myendpointid30207,EMAIL,example30207@example.com,Yes,30207,Jane
myendpointid30208,EMAIL,example30208@example.com,Yes,30208,Joe
myendpointid30209,EMAIL,example30209@example.com,Yes,30209,Jane
myendpointid30210,EMAIL,example30210@example.com,Yes,30210,Joe
myendpointid30211,EMAIL,example30211@example.com,Yes,30211,Jane
myendpointid30212,EMAIL,example30212@example.com,Yes,30212,Joe
myendpointid30213,EMAIL,example30213@example.com,Yes,30213,Jane
myendpointid30214,EMAIL,example30214@example.com,Yes,30214,Joe
myendpointid30215,EMAIL,example30215@example.com,Yes,30215,Jane
myendpointid30216,EMAIL,example30216@example.com,Yes,30216,Joe
myendpointid30217,EMAIL,example30217@example.com,Yes,30217,Jane
myendpointid30218,EMAIL,example30218@example.com,Yes,30218,Joe
myendpointid30219,EMAIL,example30219@example.com,Yes,30219,Jane
myendpointid30220,EMAIL,example30220@example.com,Yes,30220,Joe
myendpointid30221,EMAIL,example30221@example.com,Yes,30221,Jane
myendpointid30222,EMAIL,example30222@example.com,Yes,30222,Joe
myendpointid30223,EMAIL,example30223@example.com,Yes,30223,Jane
myendpointid30224,EMAIL,example30224@example.com,Yes,30224,Joe
myendpointid30225,EMAIL,example30225@example.com,Yes,30225,Jane
myendpointid30226,EMAIL,example30226@example.com,Yes,30226,Joe
myendpointid30227,EMAIL,example30227@example.com,Yes,30227,Jane
myendpointid30228,EMAIL,example30228@example.com,Yes,30228,Joe
myendpointid30229,EMAIL,example30229@example.com,Yes,30229,Jane
myendpointid30230,EMAIL,example30230@example.com,Yes,30230,Joe
myendpointid30231,EMAIL,example30231@example.com,Yes,30231,Jane
myendpointid30232,EMAIL,example30232@example.com,Yes,30232,Joe
myendpointid30233,EMAIL,example30233@example.com,Yes,30233,Jane
myendpointid30234,EMAIL,example30234@example.com,Yes,30234,Joe
myendpointid30235,EMAIL,example30235@example.com,Yes,30235,Jane
myendpointid30236,EMAIL,example30236@example.com,Yes,30236,Joe
myendpointid30237,EMAIL,example30237@example.com,Yes,30237,Jane
myendpointid30238,EMAIL,example30238@example.com,Yes,30238,Joe
myendpointid30239,EMAIL,example30239@example.com,Yes,30239,Jane
myendpointid30240,EMAIL,example30240@example.com,Yes,30240,Joe
myendpointid30241,EMAIL,example30241@example.com,Yes,30241,Jane
myendpointid30242,EMAIL,example30242@example.com,Yes,30242,Joe
myendpointid30243,EMAIL,example30243@example.com,Yes,30243,Jane
myendpointid30244,EMAIL,example30244@example.com,Yes,30244,Joe
myendpointid30245,EMAIL,example30245@example.com,Yes,30245,Jane
myendpointid30246,EMAIL,example30246@example.com,Yes,30246,Joe
myendpointid30247,EMAIL,example30247@example.com,Yes,30247,Jane
myendpointid30248,EMAIL,example30248@example.com,Yes,30248,Joe
myendpointid30249,EMAIL,example30249@example.com,Yes,30249,Jane
myendpointid30250,EMAIL,example30250@example.com,Yes,30250,Joe
myendpointid30251,EMAIL,example30251@example.com,Yes,30251,Jane
myendpointid30252,EMAIL,example30252@example.com,Yes,30252,Joe
myendpointid30253,EMAIL,example30253@example.com,Yes,30253,Jane
myendpointid30254,EMAIL,example30254@example.com,Yes,30254,Joe
myendpointid30255,EMAIL,example30255@example.com,Yes,30255,Jane
myendpointid30256,EMAIL,example30256@example.com,Yes,30256,Joe
myendpointid30257,EMAIL,example30257@example.com,Yes,30257,Jane
myendpointid30258,EMAIL,example30258@example.com,Yes,30258,Joe
myendpointid30259,EMAIL,example30259@example.com,Yes,30259,Jane
myendpointid30260,EMAIL,example30260@example.com,Yes,30260,Joe
myendpointid30261,EMAIL,example30261@example.com,Yes,30261,Jane
myendpointid30262,EMAIL,example30262@example.com,Yes,30262,Joe
myendpointid30263,EMAIL,example30263@example.com,Yes,30263,Jane
myendpointid30264,EMAIL,example30264@example.com,Yes,30264,Joe
myendpointid30265,EMAIL,example30265@example.com,Yes,30265,Jane
myendpointid30266,EMAIL,example30266@example.com,Yes,30266,Joe
myendpointid30267,EMAIL,example30267@example.com,Yes,30267,Jane
myendpointid30268,EMAIL,example30268@example.com,Yes,30268,Joe
myendpointid30269,EMAIL,example30269@example.com,Yes,30269,Jane
myendpointid30270,EMAIL,example30270@example.com,Yes,30270,Joe
myendpointid30271,EMAIL,example30271@example.com,Yes,30271,Jane
myendpointid30272,EMAIL,example30272@example.com,Yes,30272,Joe
myendpointid30273,EMAIL,example30273@example.com,Yes,30273,Jane
myendpointid30274,EMAIL,example30274@example.com,Yes,30274,Joe
myendpointid30275,EMAIL,example30275@example.com,Yes,30275,Jane
myendpointid30276,EMAIL,example30276@example.com,Yes,30276,Joe
myendpointid30277,EMAIL,example30277@example.com,Yes,30277,Jane
myendpointid30278,EMAIL,example30278@example.com,Yes,30278,Joe
myendpointid30279,EMAIL,example30279@example.com,Yes,30279,Jane
myendpointid30280,EMAIL,example30280@example.com,Yes,30280,Joe
myendpointid30281,EMAIL,example30281@example.com,Yes,30281,Jane
myendpointid30282,EMAIL,example30282@example.com,Yes,30282,Joe
myendpointid30283,EMAIL,example30283@example.com,Yes,30283,Jane
myendpointid30284,EMAIL,example30284@example.com,Yes,30284,Joe
myendpointid30285,EMAIL,example30285@example.com,Yes,30285,Jane
myendpointid30286,EMAIL,example30286@example.com,Yes,30286,Joe
myendpointid30287,EMAIL,example30287@example.com,Yes,30287,Jane
myendpointid30288,EMAIL,example30288@example.com,Yes,30288,Joe
myendpointid30289,EMAIL,example30289@example.com,Yes,30289,Jane
myendpointid30290,EMAIL,example30290@example.com,Yes,30290,Joe
myendpointid30291,EMAIL,example30291@example.com,Yes,30291,Jane
myendpointid30292,EMAIL,example30292@example.com,Yes,30292,Joe
myendpointid30293,EMAIL,example30293@example.com,Yes,30293,Jane
myendpointid30294,EMAIL,example30294@example.com,Yes,30294,Joe
myendpointid30295,EMAIL,example30295@example.com,Yes,30295,Jane
myendpointid30296,EMAIL,example30296@example.com,Yes,30296,Joe
myendpointid30297,EMAIL,example30297@example.com,Yes,30297,Jane
myendpointid30298,EMAIL,example30298@example.com,Yes,30298,Joe
myendpointid30299,EMAIL,example30299@example.com,Yes,30299,Jane
myendpointid30300,EMAIL,example30300@example.com,Yes,30300,Joe
myendpointid30301,EMAIL,example30301@example.com,Yes,30301,Jane
myendpointid30302,EMAIL,example30302@example.com,Yes,30302,Joe
myendpointid30303,EMAIL,example30303@example.com,Yes,30303,Jane
myendpointid30304,EMAIL,example30304@example.com,Yes,30304,Joe
myendpointid30305,EMAIL,example30305@example.com,Yes,30305,Jane
myendpointid30306,EMAIL,example30306@example.com,Yes,30306,Joe
myendpointid30307,EMAIL,example30307@example.com,Yes,30307,Jane
myendpointid30308,EMAIL,example30308@example.com,Yes,30308,Joe
myendpointid30309,EMAIL,example30309@example.com,Yes,30309,Jane
myendpointid30310,EMAIL,example30310@example.com,Yes,30310,Joe
myendpointid30311,EMAIL,example30311@example.com,Yes,30311,Jane
myendpointid30312,EMAIL,example30312@example.com,Yes,30312,Joe
myendpointid30313,EMAIL,example30313@example.com,Yes,30313,Jane
myendpointid30314,EMAIL,example30314@example.com,Yes,30314,Joe
myendpointid30315,EMAIL,example30315@example.com,Yes,30315,Jane
myendpointid30316,EMAIL,example30316@example.com,Yes,30316,Joe
myendpointid30317,EMAIL,example30317@example.com,Yes,30317,Jane
myendpointid30318,EMAIL,example30318@example.com,Yes,30318,Joe
myendpointid30319,EMAIL,example30319@example.com,Yes,30319,Jane
myendpointid30320,EMAIL,example30320@example.com,Yes,30320,Joe
myendpointid30321,EMAIL,example30321@example.com,Yes,30321,Jane
myendpointid30322,EMAIL,example30322@example.com,Yes,30322,Joe
myendpointid30323,EMAIL,example30323@example.com,Yes,30323,Jane
myendpointid30324,EMAIL,example30324@example.com,Yes,30324,Joe
myendpointid30325,EMAIL,example30325@example.com,Yes,30325,Jane
myendpointid30326,EMAIL,example30326@example.com,Yes,30326,Joe
myendpointid30327,EMAIL,example30327@example.com,Yes,30327,Jane
myendpointid30328,EMAIL,example30328@example.com,Yes,30328,Joe
myendpointid30329,EMAIL,example30329@example.com,Yes,30329,Jane
myendpointid30330,EMAIL,example30330@example.com,Yes,30330,Joe
myendpointid30331,EMAIL,example30331@example.com,Yes,30331,Jane
myendpointid30332,EMAIL,example30332@example.com,Yes,30332,Joe
myendpointid30333,EMAIL,example30333@example.com,Yes,30333,Jane
myendpointid30334,EMAIL,example30334@example.com,Yes,30334,Joe
myendpointid30335,EMAIL,example30335@example.com,Yes,30335,Jane
myendpointid30336,EMAIL,example30336@example.com,Yes,30336,Joe
myendpointid30337,EMAIL,example30337@example.com,Yes,30337,Jane
myendpointid30338,EMAIL,example30338@example.com,Yes,30338,Joe
myendpointid30339,EMAIL,example30339@example.com,Yes,30339,Jane
myendpointid30340,EMAIL,example30340@example.com,Yes,30340,Joe
myendpointid30341,EMAIL,example30341@example.com,Yes,30341,Jane
myendpointid30342,EMAIL,example30342@example.com,Yes,30342,Joe
myendpointid30343,EMAIL,example30343@example.com,Yes,30343,Jane
myendpointid30344,EMAIL,example30344@example.com,Yes,30344,Joe
myendpointid30345,EMAIL,example30345@example.com,Yes,30345,Jane
myendpointid30346,EMAIL,example30346@example.com,Yes,30346,Joe
myendpointid30347,EMAIL,example30347@example.com,Yes,30347,Jane
myendpointid30348,EMAIL,example30348@example.com,Yes,30348,Joe
myendpointid30349,EMAIL,example30349@example.com,Yes,30349,Jane
myendpointid30350,EMAIL,example30350@example.com,Yes,30350,Joe
myendpointid30351,EMAIL,example30351@example.com,Yes,30351,Jane
myendpointid30352,EMAIL,example30352@example.com,Yes,30352,Joe
myendpointid30353,EMAIL,example30353@example.com,Yes,30353,Jane
myendpointid30354,EMAIL,example30354@example.com,Yes,30354,Joe
myendpointid30355,EMAIL,example30355@example.com,Yes,30355,Jane
myendpointid30356,EMAIL,example30356@example.com,Yes,30356,Joe
myendpointid30357,EMAIL,example30357@example.com,Yes,30357,Jane
myendpointid30358,EMAIL,example30358@example.com,Yes,30358,Joe
myendpointid30359,EMAIL,example30359@example.com,Yes,30359,Jane
myendpointid30360,EMAIL,example30360@example.com,Yes,30360,Joe
myendpointid30361,EMAIL,example30361@example.com,Yes,30361,Jane
myendpointid30362,EMAIL,example30362@example.com,Yes,30362,Joe
myendpointid30363,EMAIL,example30363@example.com,Yes,30363,Jane
myendpointid30364,EMAIL,example30364@example.com,Yes,30364,Joe
myendpointid30365,EMAIL,example30365@example.com,Yes,30365,Jane
myendpointid30366,EMAIL,example30366@example.com,Yes,30366,Joe
myendpointid30367,EMAIL,example30367@example.com,Yes,30367,Jane
myendpointid30368,EMAIL,example30368@example.com,Yes,30368,Joe
myendpointid30369,EMAIL,example30369@example.com,Yes,30369,Jane
myendpointid30370,EMAIL,example30370@example.com,Yes,30370,Joe
myendpointid30371,EMAIL,example30371@example.com,Yes,30371,Jane
myendpointid30372,EMAIL,example30372@example.com,Yes,30372,Joe
myendpointid30373,EMAIL,example30373@example.com,Yes,30373,Jane
myendpointid30374,EMAIL,example30374@example.com,Yes,30374,Joe
myendpointid30375,EMAIL,example30375@example.com,Yes,30375,Jane
myendpointid30376,EMAIL,example30376@example.com,Yes,30376,Joe
myendpointid30377,EMAIL,example30377@example.com,Yes,30377,Jane
myendpointid30378,EMAIL,example30378@example.com,Yes,30378,Joe
myendpointid30379,EMAIL,example30379@example.com,Yes,30379,Jane
myendpointid30380,EMAIL,example30380@example.com,Yes,30380,Joe
myendpointid30381,EMAIL,example30381@example.com,Yes,30381,Jane
myendpointid30382,EMAIL,example30382@example.com,Yes,30382,Joe
myendpointid30383,EMAIL,example30383@example.com,Yes,30383,Jane
myendpointid30384,EMAIL,example30384@example.com,Yes,30384,Joe
myendpointid30385,EMAIL,example30385@example.com,Yes,30385,Jane
myendpointid30386,EMAIL,example30386@example.com,Yes,30386,Joe
myendpointid30387,EMAIL,example30387@example.com,Yes,30387,Jane
myendpointid30388,EMAIL,example30388@example.com,Yes,30388,Joe
myendpointid30389,EMAIL,example30389@example.com,Yes,30389,Jane
myendpointid30390,EMAIL,example30390@example.com,Yes,30390,Joe
myendpointid30391,EMAIL,example30391@example.com,Yes,30391,Jane
myendpointid30392,EMAIL,example30392@example.com,Yes,30392,Joe
myendpointid30393,EMAIL,example30393@example.com,Yes,30393,Jane
myendpointid30394,EMAIL,example30394@example.com,Yes,30394,Joe
myendpointid30395,EMAIL,example30395@example.com,Yes,30395,Jane
myendpointid30396,EMAIL,example30396@example.com,Yes,30396,Joe
myendpointid30397,EMAIL,example30397@example.com,Yes,30397,Jane
myendpointid30398,EMAIL,example30398@example.com,Yes,30398,Joe
myendpointid30399,EMAIL,example30399@example.com,Yes,30399,Jane
myendpointid30400,EMAIL,example30400@example.com,Yes,30400,Joe
myendpointid30401,EMAIL,example30401@example.com,Yes,30401,Jane
myendpointid30402,EMAIL,example30402@example.com,Yes,30402,Joe
myendpointid30403,EMAIL,example30403@example.com,Yes,30403,Jane
myendpointid30404,EMAIL,example30404@example.com,Yes,30404,Joe
myendpointid30405,EMAIL,example30405@example.com,Yes,30405,Jane
myendpointid30406,EMAIL,example30406@example.com,Yes,30406,Joe
myendpointid30407,EMAIL,example30407@example.com,Yes,30407,Jane
myendpointid30408,EMAIL,example30408@example.com,Yes,30408,Joe
myendpointid30409,EMAIL,example30409@example.com,Yes,30409,Jane
myendpointid30410,EMAIL,example30410@example.com,Yes,30410,Joe
myendpointid30411,EMAIL,example30411@example.com,Yes,30411,Jane
myendpointid30412,EMAIL,example30412@example.com,Yes,30412,Joe
myendpointid30413,EMAIL,example30413@example.com,Yes,30413,Jane
myendpointid30414,EMAIL,example30414@example.com,Yes,30414,Joe
myendpointid30415,EMAIL,example30415@example.com,Yes,30415,Jane
myendpointid30416,EMAIL,example30416@example.com,Yes,30416,Joe
myendpointid30417,EMAIL,example30417@example.com,Yes,30417,Jane
myendpointid30418,EMAIL,example30418@example.com,Yes,30418,Joe
myendpointid30419,EMAIL,example30419@example.com,Yes,30419,Jane
